,isbn,title,writer,category,field
2722,9788937464287,슈니츨러 작품선,아르투어 슈니츨러,소설/시/희곡,세계의 소설
2723,9788937464386,이반 일리치의 죽음,레프 니콜라예비치 톨스토이,소설/시/희곡,러시아소설
2724,9788937475580,우리가 길이라 부르는 망설임 - 카프카 드로잉 시전집,프란츠 카프카,소설/시/희곡,시
2725,9788937437564,참을 수 없는 존재의 가벼움 - 국내 출간 30주년 기념 특별판,밀란 쿤데라,소설/시/희곡,세계의 소설
2726,9788937461668,삼국유사,일연,소설/시/희곡,우리나라 옛글
2727,9788937461033,인간 실격,다자이 오사무,소설/시/희곡,일본소설
2728,9788937462481,인형의 집,헨리크 입센,소설/시/희곡,희곡
2729,9788937462757,픽션들,호르헤 루이스 보르헤스,소설/시/희곡,스페인/중남미소설
2730,9788937486104,레미제라블 세트 - 전5권,빅토르 위고,소설/시/희곡,프랑스소설
2731,9788937486074,안나 카레니나 세트 - 전3권,레프 니콜라예비치 톨스토이,소설/시/희곡,러시아소설
2732,9788937443848,이방인,알베르 카뮈,소설/시/희곡,프랑스소설
2733,9788937463945,케이크와 맥주,서머싯 몸,소설/시/희곡,영미소설
2734,9788937463594,사양,다자이 오사무,소설/시/희곡,일본소설
2735,9788937462856,죄와 벌 2,표도르 도스토옙스키,소설/시/희곡,러시아소설
2736,9788937462436,불멸,밀란 쿤데라,소설/시/희곡,세계의 소설
2737,9788937463433,시지프 신화,알베르 카뮈,에세이,외국에세이
2738,9788937462399,지하로부터의 수기,표도르 도스토옙스키,소설/시/희곡,러시아소설
2739,9788937460586,싯다르타,헤르만 헤세,소설/시/희곡,독일소설
2740,9788937463839,반항하는 인간,알베르 카뮈,인문학,서양철학
2741,9788937462740,유리알 유희 2,헤르만 헤세,소설/시/희곡,독일소설
2742,9788937462849,죄와 벌 1,표도르 도스토옙스키,소설/시/희곡,러시아소설
2743,9788937463686,여름,이디스 워튼,소설/시/희곡,영미소설
2744,9788937463105,노르웨이의 숲,무라카미 하루키,소설/시/희곡,일본소설
2745,9788937463082,에드거 앨런 포 단편선,에드거 앨런 포,소설/시/희곡,호러.공포소설
2746,9788937463266,라쇼몬,아쿠타가와 류노스케,소설/시/희곡,일본소설
2747,9788937479793,내 이름은 빨강 1,오르한 파묵,소설/시/희곡,세계의 소설
2748,9788937464119,이상 시 전집,이상,소설/시/희곡,시
2749,9788937463822,만년,다자이 오사무,소설/시/희곡,일본소설
2750,9788937464317,멜랑콜리아 I-II,욘 포세,소설/시/희곡,세계의 소설
2751,9788937462733,유리알 유희 1,헤르만 헤세,소설/시/희곡,독일소설
2752,9788937462788,노인과 바다,어니스트 헤밍웨이,소설/시/희곡,영미소설
2753,9788937488061,신곡 세트 - 전3권,단테 알리기에로,소설/시/희곡,시
2754,9788937464362,미들마치 1,조지 엘리엇,소설/시/희곡,영미소설
2755,9788937463884,남아 있는 나날,가즈오 이시구로,소설/시/희곡,영미소설
2756,9788937462863,시련,아서 밀러,소설/시/희곡,희곡
2757,9788937475306,셰익스피어 소네트,윌리엄 셰익스피어,소설/시/희곡,시
2758,9788937462542,거장과 마르가리타,미하일 불가코프,소설/시/희곡,러시아소설
2759,9788937475122,사랑은 지옥에서 온 개,찰스 부코스키,소설/시/희곡,시
2760,9788937463501,오 헨리 단편선,오 헨리,소설/시/희곡,영미소설
2761,9788937437892,전쟁과 평화 1~4 세트 - 전4권,레프 니콜라예비치 톨스토이,소설/시/희곡,러시아소설
2762,9788937433092,알베르 카뮈 대표작 세트 - 전3권,알베르 카뮈,소설/시/희곡,프랑스소설
2763,9788937463648,개구리,모옌,소설/시/희곡,중국소설
2764,9788937462900,구르브 연락 없다,에두아르도 멘도사,소설/시/희곡,과학소설(SF)
2765,9788937462795,무기여 잘 있어라,어니스트 헤밍웨이,소설/시/희곡,영미소설
2766,9788937462818,알레프,호르헤 루이스 보르헤스,소설/시/희곡,스페인/중남미소설
2767,9788937463150,닫힌 방.악마와 선한 신,장 폴 사르트르,소설/시/희곡,희곡
2768,9788937475481,망할 놈의 예술을 한답시고,찰스 부코스키,소설/시/희곡,시
2769,9788937475245,시는 내가 홀로 있는 방식,페르난두 페소아,소설/시/희곡,시
2770,9788937464294,세계의 끝과 하드보일드 원더랜드 1,무라카미 하루키,소설/시/희곡,일본소설
2771,9788937463679,이선 프롬,이디스 워튼,소설/시/희곡,영미소설
2772,9788937475177,황무지,T. S. 엘리엇,소설/시/희곡,시
2773,9788937464379,미들마치 2,조지 엘리엇,소설/시/희곡,영미소설
2774,9788937463952,월든,헨리 데이비드 소로,에세이,외국에세이
2775,9788937464034,달려라 메로스,다자이 오사무,소설/시/희곡,일본소설
2776,9788937462269,길 위에서 1,잭 케루악,소설/시/희곡,영미소설
2777,9788937462276,길 위에서 2,잭 케루악,소설/시/희곡,영미소설
2778,9788937492075,신비롭지 않은 여자들,임소연,사회과학,여성학/젠더
2779,9788937464225,코뿔소,외젠 이오네스코,소설/시/희곡,프랑스소설
2780,9788937462412,반쪼가리 자작,이탈로 칼비노,소설/시/희곡,세계의 소설
2781,9788937426926,야성의 부름,잭 런던,소설/시/희곡,영미소설
2782,9788937464300,세계의 끝과 하드보일드 원더랜드 2,무라카미 하루키,소설/시/희곡,일본소설
2783,9788937475115,고독은 잴 수 없는 것,에밀리 디킨슨,소설/시/희곡,시
2784,9788937463921,서머싯 몸 단편선 1,서머싯 몸,소설/시/희곡,영미소설
2785,9788937463402,운명,임레 케르테스,소설/시/희곡,세계의 소설
2786,9788937463488,설득,제인 오스틴,소설/시/희곡,영미소설
2787,9788937463068,관객모독,페터 한트케,소설/시/희곡,희곡
2788,9788937463846,악령 1,표도르 도스토옙스키,소설/시/희곡,러시아소설
2789,9788937479809,내 이름은 빨강 2,오르한 파묵,소설/시/희곡,세계의 소설
2790,9788937464232,블랙박스,아모스 오즈,소설/시/희곡,세계의 소설
2791,9788937475085,지옥에서 보낸 한철,장 니콜라 아르튀르 랭보,소설/시/희곡,시
2792,9788937492013,철학책 독서 모임 - 오늘의 철학 탐구,박동수,인문학,교양 인문학
2793,9788937492150,재난에 맞서는 과학 - 오늘의 과학 탐구,박진영,과학,기초과학/교양과학
2794,K842636993,[세트] 내 이름은 빨강 1~2 - 전2권,오르한 파묵,소설/시/희곡,세계의 소설
2795,9788937462658,뒤렌마트 희곡선 - 노부인의 방문.물리학자들,프리드리히 뒤렌마트,소설/시/희곡,희곡
2796,9788937463495,히로시마 내 사랑,마르그리트 뒤라스,예술/대중문화,영화/드라마
2797,9788937460548,조서,J.M.G. 르 클레지오,소설/시/희곡,프랑스소설
2798,9788937438813,포스트모던의 조건,장프랑수아 리오타르,인문학,서양철학
2799,9788937475542,패터슨,윌리엄 칼로스 윌리엄스,소설/시/희곡,시
2800,9788937463013,레미제라블 1,빅토르 위고,소설/시/희곡,프랑스소설
2801,9788937463075,더블린 사람들,제임스 조이스,소설/시/희곡,세계의 소설
2802,K842936977,[세트] 세계의 끝과 하드보일드 원더랜드 1~2 세트 - 전2권,무라카미 하루키,소설/시/희곡,일본소설
2803,9788937460593,아들과 연인 1,데이비드 허버트 로렌스,소설/시/희곡,영미소설
2804,9788937463129,헤밍웨이 단편선 1,어니스트 헤밍웨이,소설/시/희곡,영미소설
2805,9788937462887,누구를 위하여 종은 울리나 1,어니스트 헤밍웨이,소설/시/희곡,영미소설
2806,9788937462719,하얀 성,오르한 파묵,소설/시/희곡,세계의 소설
2807,9788937462917,데카메론 1,조반니 보카치오,소설/시/희곡,세계의 소설
2808,9788937464263,도둑 신부 1,마거릿 애트우드,소설/시/희곡,세계의 소설
2809,9788937492051,온라인의 우리 아이들 - 미디어 환경 탐구,김아미,사회과학,교육학
2810,9788937461675,풀잎은 노래한다,도리스 레싱,소설/시/희곡,영미소설
2811,9788937462832,에마,제인 오스틴,소설/시/희곡,영미소설
2812,9788937492112,납치된 도시에서 길찾기 - 이동의 위기 탐구,전현우,사회과학,사회학
2813,9788937463785,핏빛 자오선,코맥 매카시,소설/시/희곡,영미소설
2814,9788937463853,악령 2,표도르 도스토옙스키,소설/시/희곡,러시아소설
2815,9788937463167,등대로,버지니아 울프,소설/시/희곡,영미소설
2816,9788937463693,나는 고백한다 1,자우메 카브레,소설/시/희곡,스페인/중남미소설
2817,9788937462894,누구를 위하여 종은 울리나 2,어니스트 헤밍웨이,소설/시/희곡,영미소설
2818,9788937463365,좁은 문 / 전원교향곡 / 배덕자,앙드레 지드,소설/시/희곡,프랑스소설
2819,9788937475252,초콜릿 이상의 형이상학은 없어,페르난두 페소아,소설/시/희곡,시
2820,9788937463860,악령 3,표도르 도스토옙스키,소설/시/희곡,러시아소설
2821,9788937462931,데카메론 3,조반니 보카치오,소설/시/희곡,세계의 소설
2822,9788937464270,도둑 신부 2,마거릿 애트우드,소설/시/희곡,세계의 소설
2823,9788937462504,무정,이광수,소설/시/희곡,한국소설
2824,9788937463631,노생거 사원,제인 오스틴,소설/시/희곡,영미소설
2825,9788937475351,바쇼의 하이쿠,마쓰오 바쇼,소설/시/희곡,시
2826,9788937464065,세피아빛 초상,이사벨 아옌데,소설/시/희곡,스페인/중남미소설
2827,9788937463198,여자의 일생,기 드 모파상,소설/시/희곡,프랑스소설
2828,9788937464188,명인,가와바타 야스나리,소설/시/희곡,일본소설
2829,9788937463457,모옌 중단편선,모옌,소설/시/희곡,중국소설
2830,9788937475436,시간의 빛깔을 한 몽상,마르셀 프루스트,소설/시/희곡,시
2831,9788937460609,아들과 연인 2,데이비드 허버트 로렌스,소설/시/희곡,영미소설
2832,9788937462924,데카메론 2,조반니 보카치오,소설/시/희곡,세계의 소설
2833,9788937464126,어둠 속의 사건,오노레 드 발자크,소설/시/희곡,프랑스소설
2834,9788937433832,썩은 잎,가브리엘 가르시아 마르케스,소설/시/희곡,스페인/중남미소설
2835,9788937463808,국경을 넘어,코맥 매카시,소설/시/희곡,영미소설
2836,9788937464072,사기 열전 1,사마천,역사,중국사
2837,9788937463396,피의 꽃잎들,응구기 와 시옹오,소설/시/희곡,세계의 소설
2838,9788937463181,한국 희곡선 2,,소설/시/희곡,희곡
2839,9788937486456,헤밍웨이 컬렉션 세트 - 전5권,어니스트 헤밍웨이,소설/시/희곡,영미소설
2840,9788937462245,파스쿠알 두아르테 가족,카밀로 호세 셀라,소설/시/희곡,스페인/중남미소설
2841,9788937475603,두이노의 비가,라이너 마리아 릴케,소설/시/희곡,시
2842,9788937429491,참깨와 백합 그리고 독서에 관하여,"존 러스킨, 마르셀 프루스트",에세이,외국에세이
2843,9788937462450,파우스트 박사 2 - 한 친구가 이야기하는 독일 작곡가 아드리안 레버퀸의 생애,토마스 만,소설/시/희곡,독일소설
2844,9788937463778,족장의 가을,가브리엘 가르시아 마르케스,소설/시/희곡,스페인/중남미소설
2845,9788937477003,작가,호르헤 루이스 보르헤스,소설/시/희곡,시
2846,K902736539,[세트] 나는 고백한다 1~3 - 전3권,자우메 카브레,소설/시/희곡,스페인/중남미소설
2847,9788937475016,카르페 디엠,호라티우스,소설/시/희곡,시
2848,9788937464393,캔터베리 이야기 1,제프리 초서,소설/시/희곡,영미소설
2849,9788937464195,핀처 마틴,윌리엄 골딩,소설/시/희곡,영미소설
2850,9788937463600,좌절,임레 케르테스,소설/시/희곡,세계의 소설
2851,9788937475382,너를 닫을 때 나는 삶을 연다 - 기본적인 송가,파블로 네루다,소설/시/희곡,시
2852,9788937462443,파우스트 박사 1 - 한 친구가 이야기하는 독일 작곡가 아드리안 레버퀸의 생애,토마스 만,소설/시/희곡,독일소설
2853,9788937492099,우리를 바꾸는 우리 - 정치와 약속 탐구,조무원,사회과학,정치학/외교학/행정학
2854,9788937463112,운명론자 자크와 그의 주인,드니 디드로,소설/시/희곡,프랑스소설
2855,9788937475573,차일드 해럴드의 순례,조지 고든 바이런,소설/시/희곡,시
2856,9788937475276,절망이 벤치에 앉아 있다,자크 프레베르,소설/시/희곡,시
2857,9788937464409,캔터베리 이야기 2,제프리 초서,소설/시/희곡,영미소설
2858,9788937492037,뭔가 배 속에서 부글거리는 기분 - 동시대 문화 탐구,윤아랑,인문학,교양 인문학
2859,9788937475108,별 헤는 밤,윤동주,소설/시/희곡,시
2860,9788937486449,헤르만 헤세 컬렉션 세트 - 전9권,헤르만 헤세,소설/시/희곡,독일소설
2861,9788937463327,개선문 2,에리히 마리아 레마르크,소설/시/희곡,독일소설
2862,9788937462610,눈먼 암살자 2,마거릿 애트우드,소설/시/희곡,세계의 소설
2863,K982830173,[세트] 제르미날 1~2 - 전2권,에밀 졸라,소설/시/희곡,프랑스소설
2864,9788937475375,공통 언어를 향한 꿈,에이드리언 리치,소설/시/희곡,시
2865,9788937464133,태평천하,채만식,소설/시/희곡,한국소설
2866,9788937475160,위대한 작가가 되는 법,찰스 부코스키,소설/시/희곡,시
2867,9788937475535,꽃의 연약함이 공간을 관통한다,윌리엄 칼로스 윌리엄스,소설/시/희곡,시
